book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0314IbnActhamKufi.Futuh,2153,1427,649,943,2153,1427,863,1102, ملك قد زال سلطانه الي ملك ومالك ذي العرش داءم ابدا ليس بفان ولا بمشترك فقال لها قومي غضب الله عليك ولعنك فقامت وكان له قح من بلور حسن الصنعة كان يسميه زب رباح وكان موضوعا بين يديه فعثرت الجارية به فكسرته فقال ويحك يا ابراهيم ما تري ما جاءت به هذه الجارية ثم ما كان من, ملك قد انقضي ملكه الي ملك وملك ذي العرش داءم ابدا ليس بفان ولا بمشترك فقال لها قومي عليك غضب الله فقامت وبين يديه قدح محكم الصنعة فعثرت بالقدم فكسرته فقال لي يا ابراهيم اما تري ما جاءت به هذه الجارية ثم ما كان من
