book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0565IbnZafar.AnbaNujabaAbna,300,10,1491,955,301,11,963,1007, ويستصرخونهم علي القوم فعمدms0300 احدهم فاضجعني علي الارض اضجاعا لطيفا ثم شق ما بين مفرق صدري الي منتهي عانتي فانا انظر اليه لم اجد لذلك مسا ثم اخرج احشاء بطني فغسلها بالثلج فانعم غسلها ثم اخرج قلبي فصدعه ثم اخرج منه مضغة سوداء فرمي بها قال بيده يمنة منه كانه يتناول شيءا فاذا بخاتم في يده من نور يحار الناظرون دونه فختم به قلبي فامتلا نورا وذلك نور النبوة والحكمة ثم اعاده مكانه فوجدت برد ذلك الخاتم في قلبي دهرا ثم قال الثالث لصاحبه تنح فتنحي عني فامر يده ما بين مفرق صدري الي منتهي عانتي فالتام ذلك الشق باذن الله تعالي ثم اخذ بيدي فانهضني انهاضا لطيفا ثم قال للاول الذي شق بطني زنه بعشرة من امته فوزنوني بهم فرجحتهم ثم قال زنه بماءة من امته فوزنوني بهم فرجحتهم ثم قال زنه بالف من امته فوزنوني بهم فرجحتهم فقال دعوه فلو وزنته بامته كلهم لرجح بهم ثم ضموني الي صدورهم وقبلوا راسي وما بين عيني ثم قالوا يا حبيب لم ترع انك لو تدري ما يراد بك من الخير لقربه عينك قال فبينما نحن كذلك اذ انا بالحي قد جاءوا بحذافيرهم واذا ظءري امام الحي تهتف باعلي صوتها وهي تقول يا ضعيفاه قال فانكبوا علي يعني الرهط وقبلوا راسي وما بين عيني وقالوا, اصحابي هرابا حتي انتهوا الي شفير الوادي ثم اقبلوا علي الرهط وقالوا ما اربكم من هذا الغلام فانه ليس منا هذا بن سيد قريش وهو مسترضع فينا من غلام يتيم ليس له اب فما يرد عليكم قتله وماذا تصيبون من ذلك فان كنتم لا بد قاتليه فاختاروا منا اينا شيتم فلياتكم مكانه فاقتلوه ودعوا هذا الغلام فانه يتيم فلما راي الصبيان ان القوم لا يحيرون جوابا انطلقوا هرابا مسرعين الي الحي يءذنونهم ويستصر خونهم علي القوم قال فعمد احدهم فاضجعني الي الارض اضجاعا رفيقا ثم شق بطني ما بين مفرق صدري الي منهي عانتي وانا انظر اليه ولم اجد لذلك مساء ثم اخرج احشاء بطني ففسلها بذلك الثلج فانعم غسلها ثم اعادها الي مكانها ثم قام الثانيms010 منهم فقال لصاحبه تنح عنه فنحاه عني ثم ادخل يده في جوفي فاخرج قلبي وانا انظر اليه فصدعه ثم اخرج ن منه مضغة سوداء فرمي بها ثم امر يده يمنة منه وكانه يتناول شيءا فاذا بخاتم من نور في يده يحار الناظرون اليه ختم به قلبي فامتلا نورا وذلك نور النبوة والحكمة ثم اعاده مكانه فوجدت ال برد الخاتم في قلبي دهرا ثم قال الثالث تنح عنه فنحاه عني فامر اا ده علي مفرق صدري الي منتهي عانتي فالتام ذلك الشق باذن الله تعالي ثم اخذ بيدي فانهضني من مكاني انهاضا لطيفا ثم قال الاول الذي شق بطني زنه بعشرين من امته فوزنني فرجحتهم ثم قال رزنه بماءة من امته فوزنني فرجحتهم ثم قال زنه بالف من امته فوزنني فرجحتهم ثم قال دعه فوالله لو وزنته بامته كلهم لرجحهم قال ثم ضوني الي صدورهم وقبلوا راسي ومابين عيني ثم قالوا لاترع فانك لو تدري ما يراد بك من الخير لقرت به عيناك قال فبيناحن كذلك اذ اقبل الحي بحذا فيرهم فاذا ظءري امام الحي تهتف باعلي صوتها وتقول واضعيفاه قال فانكبواعلي وضموني الي صدورهم وقبلواراسي وما بين عيني يعني الملاءكة وقالواحبذا انت من ضعيف ثم قالت ظءري واوحيداه فانكبواعلي وضموني الي صدورهم ال و قبلوا راسي ومابين عيني يعنلي الملاءكة وقالو احبذا
