book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0360Tabarani.Tafsir,478,995,1545,1079,479,995,163,1220, لي اختر احدهما فاخذت اللبنms0478 فشربته فقيل لي اصبت الفطرة اما انكم لو شربت الخمر لغوت امتك بعدك ثم سرنا فقال لي انزل فصل فصليت فقال هذا طور سيناء حيث كلم الله موسي ثم سرنا حتي اتينا بيت المقدس فلما انتهينا الي باب المسجد, قام جبريل نحو المسجد الاقصي يخطو مد البصر والبراق يتبعه لا يفوت احدهما الاخر حتي اتيت بيت المقدس فاذا بالملاءكة قد نزلوا من السماء يتلقوني بالبشارة والكرامة من عند الله فلما وصلت باب المسجد انزلني
