book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0487AbuCubaydBakri.MasalikWaMamalik,16,7,421,1398,16,8,608,54, قال ربنا تبارك وتعالي ولقد خلقنا الانسان من صلصال من حما مسنون واللازب الطين الملتزب بعضه ببعض اي ثم ترك حتي تغير وانتن وصار حما مسنونا يعني منتنا ثم صار صلصالا وهو الذي له صوت وانما سمي ادم لانه خلق من اديم الارض قال ابن عباس امر الله بتربة, مسنونا ثم تركت حتي صارت صلصالا كالفخار ومدة ذلك اربعون ليلة وقيل اربعون عاما فذلك قول الله سبحانه وتعالي هل اتي علي الانسان حين من الدهر لم يكن شيءاms007 مذكورا وقيل ماءة واربعون سنة وهو اصحها وذكر الاربعون سنة ايضا قال وكان ابليس ياتيه
