book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0360AbuBakrAjurri.Sharica,847,514,569,1111,847,514,583,1125, الله بن عمر اذهب الي عاءشة فسلها ان تاذن لي ان ادفن مع النبي وابي بكر, اذهب الي عاءشة رحمها الله فسلها ان تاذن لي ان ادفن مع النبي وابي بكر
