book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0249Azraqi.AkhbarMakka,449,63,321,1479,449,64,491,194, فاذا ارادوا امرا ضربوا به فاذا خرج لالم يعملوا ذلك الامر وقدح فيه منكم وقدح فيه ملصق وقدح فيه من غيركم وقدح فيه المياه اذا ارادوا ان يحفروا للماء ضربوا بالقداح وفيها ذلك القدح فحيثما خرج عملوا به وكانوا اذا ارادوا ان يختنوا, فاذا ارادوا الامر ضربوا بهms063 في القداح فاذا خرج ذلك القدح لم يفعلوا ذلك الامر وقدح فيه منكم وقدح فيه ملصق وقدح فيه من غيزكم وقدح فيه المياه فاذا ارادوا ان يحفروا للماء ضربوا بالقداح وفيها ذلك القدح فحيث ما خرج به عملوا به وكانوا اذا ارادوا ان يختنوا
